tvg-name,tvg-id,tvg-logo,group-title,link
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227375/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227641/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225530/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227644/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228146/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227675/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227462/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227634/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228049/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227725/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228213/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227467/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228149/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228094/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221226993/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227207/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227708/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227427/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227696/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228118/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228300/index.m3u8
CCTV2,CCTV2,https://livecdn.zbds.top/logo/CCTV2.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227543/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225588/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227295/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228237/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227650/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227424/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227623/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228188/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228392/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227546/index.m3u8
CCTV3,CCTV3,https://livecdn.zbds.top/logo/CCTV3.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228126/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227378/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225534/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227658/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227683/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228156/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227489/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227549/index.m3u8
CCTV4,CCTV4,https://livecdn.zbds.top/logo/CCTV4.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228091/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227298/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227166/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227640/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227661/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228082/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228173/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227401/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227686/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228395/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227537/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227617/index.m3u8
CCTV5,CCTV5,https://livecdn.zbds.top/logo/CCTV5.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228179/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227381/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225604/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227714/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227685/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228076/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228114/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227480/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227631/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228277/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227502/index.m3u8
CCTV5+,CCTV5+,https://livecdn.zbds.top/logo/CCTV5+.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228176/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227209/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227301/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228196/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225548/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227664/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227581/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228185/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227430/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228280/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227505/index.m3u8
CCTV6,CCTV6,https://livecdn.zbds.top/logo/CCTV6.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228123/index.m3u8
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227314/index.m3u8
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225546/index.m3u8
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227642/index.m3u8
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227626/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227304/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227205/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227667/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227750/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228079/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227433/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227629/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228398/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227473/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228194/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225532/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227659/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227704/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227614/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227317/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225550/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227717/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227620/index.m3u8
CCTV11,CCTV11,https://livecdn.zbds.top/logo/CCTV11.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227524/index.m3u8
CCTV11,CCTV11,https://livecdn.zbds.top/logo/CCTV11.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227384/index.m3u8
CCTV11,CCTV11,https://livecdn.zbds.top/logo/CCTV11.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227720/index.m3u8
CCTV12,CCTV12,https://livecdn.zbds.top/logo/CCTV12.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225556/index.m3u8
CCTV12,CCTV12,https://livecdn.zbds.top/logo/CCTV12.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227655/index.m3u8
CCTV12,CCTV12,https://livecdn.zbds.top/logo/CCTV12.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227637/index.m3u8
CCTV13,CCTV13,https://livecdn.zbds.top/logo/CCTV13.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225560/index.m3u8
CCTV13,CCTV13,https://livecdn.zbds.top/logo/CCTV13.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228121/index.m3u8
CCTV13,CCTV13,https://livecdn.zbds.top/logo/CCTV13.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227387/index.m3u8
CCTV13,CCTV13,https://livecdn.zbds.top/logo/CCTV13.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8
CCTV14,CCTV14,https://livecdn.zbds.top/logo/CCTV14.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227201/index.m3u8
CCTV14,CCTV14,https://livecdn.zbds.top/logo/CCTV14.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227656/index.m3u8
CCTV14,CCTV14,https://livecdn.zbds.top/logo/CCTV14.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227693/index.m3u8
CCTV15,CCTV15,https://livecdn.zbds.top/logo/CCTV15.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227538/index.m3u8
CCTV15,CCTV15,https://livecdn.zbds.top/logo/CCTV15.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227723/index.m3u8
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228320/index.m3u8
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228112/index.m3u8
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228144/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227578/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227589/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227592/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227726/index.m3u8
CCTV4K,CCTV4K,https://livecdn.zbds.top/logo/CCTV4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV16-4K,CCTV16-4K,https://livecdn.zbds.top/logo/CCTV16-4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228314/index.m3u8
CCTV16-4K,CCTV16-4K,https://livecdn.zbds.top/logo/CCTV16-4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228168/index.m3u8
CCTV16-4K,CCTV16-4K,https://livecdn.zbds.top/logo/CCTV16-4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228127/index.m3u8
纯享4K,纯享4K,https://livecdn.zbds.top/logo/纯享4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
纯享4K,纯享4K,https://livecdn.zbds.top/logo/纯享4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227506/index.m3u8
纯享4K,纯享4K,https://livecdn.zbds.top/logo/纯享4K.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
4K修复,4K修复,https://livecdn.zbds.top/logo/4K修复.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227292/index.m3u8
CCTV1,CCTV1,https://livecdn.zbds.top/logo/CCTV1.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227023/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225868/index.m3u8
CCTV15,CCTV15,https://livecdn.zbds.top/logo/CCTV15.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225817/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227639/index.m3u8
CGTN,CGTN,https://livecdn.zbds.top/logo/CGTN.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228095/index.m3u8
CGTN,CGTN,https://livecdn.zbds.top/logo/CGTN.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221225917/index.m3u8
CGTN纪录,CGTN纪录,https://livecdn.zbds.top/logo/CGTN纪录.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227574/index.m3u8
CCTV老故事,CCTV老故事,https://livecdn.zbds.top/logo/CCTV老故事.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227043/index.m3u8
CCTV发现之旅,CCTV发现之旅,https://livecdn.zbds.top/logo/CCTV发现之旅.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227030/index.m3u8
CCTV女性时尚,CCTV女性时尚,https://livecdn.zbds.top/logo/CCTV女性时尚.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227026/index.m3u8
CCTV高尔夫网球,CCTV高尔夫网球,https://livecdn.zbds.top/logo/CCTV高尔夫网球.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221227601/index.m3u8
CCTV高尔夫网球,CCTV高尔夫网球,https://livecdn.zbds.top/logo/CCTV高尔夫网球.png,央视频道,http://ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
东南卫视,东南卫视,https://livecdn.zbds.top/logo/东南卫视.png,卫视频道,http://ott.mobaibox.com/PLTV/3/224/3221227553/index.m3u8
